"gene","logFC","logCPM","PValue","FDR","topDE"
"SMAGP",0.111801732306816,5.77403893724713,0.459022648230833,0.719166425505395,"NA"
"EEF1A1",0.0673666654002482,6.9619130334808,0.45906141937726,0.719166425505395,"NA"
"FAM13B",0.084873192599683,6.41074831469026,0.459069263249906,0.719166425505395,"NA"
"AC080080.1",-0.12031577806648,5.45310382198069,0.459171482586079,0.719268375941277,"NA"
"JHY",0.0963347781316244,6.03497977491867,0.459312025827886,0.71943033744604,"NA"
"PRKCD",-0.0905090923303211,6.2010176834402,0.459388148500299,0.719491377586478,"NA"
"NPM3",0.107623154997199,5.85514642366092,0.459489650495126,0.719533967129345,"NA"
"AC010894.3",0.103471151630146,5.85521456027225,0.459489650495126,0.719533967129345,"NA"
"THSD4",-0.0974553661932781,6.01367394271341,0.459691697883943,0.719695639258263,"NA"
"SNHG15",0.102174399618251,6.06472832113885,0.459720830934005,0.719695639258263,"NA"
"RSPH9",0.110341156105871,5.67881678501559,0.459725479398479,0.719695639258263,"NA"
"PHBP12",0.123561757013424,5.62752663749034,0.459741544627903,0.719695639258263,"NA"
"ZNF250",-0.088065736761689,6.16663060432204,0.459927111464378,0.719927937327769,"NA"
"PNN",-0.0800840757597461,6.39981464410197,0.459966075387308,0.719930737569758,"NA"
"SLED1",0.141698897441725,5.30755443218923,0.460031494492519,0.719974941194611,"NA"
"P4HA2",0.0873642576710938,6.31325332792147,0.460201577759124,0.720062053110933,"NA"
"FAM86JP",0.144230568840477,5.38169284583073,0.460233100137648,0.720062053110933,"NA"
"LEKR1",0.137248049278826,5.38212056790235,0.460233100137648,0.720062053110933,"NA"
"RPS8",0.0780186642031916,6.62907020373782,0.460235882134004,0.720062053110933,"NA"
"GPBAR1",-0.112538437804981,5.72060321982702,0.460356782683716,0.720176787305763,"NA"
"SLFN5",0.0815292428668025,6.51311460417195,0.460383591182761,0.720176787305763,"NA"
"TMEM273",0.0948074913308479,6.15297159371974,0.460460364651762,0.720177088767569,"NA"
"MCUR1",0.0937325417782063,6.15229873869331,0.460460364651762,0.720177088767569,"NA"
"STK32B",-0.0987517575513339,5.83293985140174,0.460495347010679,0.720177088767569,"NA"
"P2RX4",0.0952893121901764,6.23485546550309,0.460581749225984,0.720195894671813,"NA"
"TRIM69",0.0940058091215418,6.2343411497464,0.460581749225984,0.720195894671813,"NA"
"TGIF2-RAB5IF",0.148765372646039,5.38249311687576,0.460660769220275,0.720261299589848,"NA"
"VWA7",-0.12774853596098,5.28312000777629,0.460759721888959,0.720357856955,"NA"
"NANOS1",0.107844486120568,5.76601524777447,0.460917104180276,0.72050036128187,"NA"
"DIO2",-0.0810400402460066,6.37146933121723,0.460925280177687,0.72050036128187,"NA"
"ZNF74",-0.0944213371976434,5.9136039985455,0.461223230224694,0.720871661850542,"NA"
"SRR",0.110116652417481,5.92299113071462,0.461274482786942,0.720871661850542,"NA"
"MKRN5P",0.109207956138908,5.92282058193333,0.461274482786942,0.720871661850542,"NA"
"AC133644.2",0.126810507641159,5.56533844795274,0.461362652715006,0.720872144147073,"NA"
"LPAR4",0.119631444339396,5.71679985571002,0.461371302074756,0.720872144147073,"NA"
"UBR3",0.0832864015881436,6.46864821164957,0.461386462186459,0.720872144147073,"NA"
"VPS4B",0.0826640065414345,6.35679303425878,0.461524685029694,0.720967305550363,"NA"
"CCT6P3",0.10157434763822,6.05787031806612,0.461596283255136,0.720967305550363,"NA"
"SLC25A17",0.0984708195665647,6.05717229408852,0.461596283255136,0.720967305550363,"NA"
"PPIF",0.094912183020462,6.05766993263178,0.461596283255136,0.720967305550363,"NA"
"WDR48",0.0905016784909094,6.33121699989316,0.461796927345476,0.721222523788104,"NA"
"REST",0.0816131731365341,6.44548152216491,0.461844748658665,0.721239045441795,"NA"
"INSR",-0.0786293278174191,6.38305370951769,0.461953198716561,0.721338936964961,"NA"
"CCDC39",0.105522846526549,5.95537139153209,0.461983209499969,0.721338936964961,"NA"
"ANGPTL6",0.145722688766464,5.36890413868365,0.46204276816358,0.721373770417276,"NA"
"RMND1",0.0983168754111804,6.11585289913891,0.462157268793136,0.721494370612484,"NA"
"CUL4B",0.0820655447108089,6.42224284062822,0.462271793255906,0.721550993426164,"NA"
"RAB28",0.0923638013941287,6.14628161750499,0.462323709383377,0.721550993426164,"NA"
"ACADM",0.0893713310558577,6.25505419521414,0.462344979392318,0.721550993426164,"NA"
"RNF135",-0.0818423117458457,6.2700853265397,0.462397417022678,0.721550993426164,"NA"
"ZFP62",0.088397452742642,6.22911894541313,0.46242762445566,0.721550993426164,"NA"
"ZNF432",0.0878927318413509,6.22818528770016,0.46242762445566,0.721550993426164,"NA"
"SNRNP48",0.0936678369406447,6.20089273328781,0.462454349396135,0.721550993426164,"NA"
"MYC",-0.088956591685196,6.19435765241191,0.462548266579608,0.721576038133198,"NA"
"TRIM65",-0.0882747790874072,6.19411159510292,0.462548266579608,0.721576038133198,"NA"
"GSPT2",0.105621664129151,5.98674482370444,0.462582180802626,0.721576038133198,"NA"
"AL133492.1",0.123658819418914,5.49879922421787,0.462645648291033,0.72161691565755,"NA"
"RABGGTA",-0.0960491783095882,6.04343260058735,0.462842956373249,0.721750277246504,"NA"
"REXO4",-0.0948414291168164,6.04352926244966,0.462842956373249,0.721750277246504,"NA"
"RFXANK",-0.0928976875714914,6.04318421996474,0.462842956373249,0.721750277246504,"NA"
"FAT1",0.0762607115217225,6.63876464302627,0.463004555525617,0.721891675280249,"NA"
"USE1",-0.0924473327465499,5.93021747807375,0.463008184377568,0.721891675280249,"NA"
"SNHG17",-0.0984272497276947,5.96836378981562,0.463070941963457,0.721923440637094,"NA"
"TSPYL2",-0.0890943120405509,6.2397828682196,0.463137420965977,0.721923440637094,"NA"
"ZFR",0.0841438073726835,6.46208567378323,0.463173663365149,0.721923440637094,"NA"
"AP003352.1",0.103619023047829,5.91423306052736,0.463177669622839,0.721923440637094,"NA"
"ITPRIPL2",-0.0766111469275226,6.52084052713231,0.463325395937794,0.721950951185519,"NA"
"DARS",0.0853754277238662,6.35025446340865,0.463344437275887,0.721950951185519,"NA"
"BAG5",0.0843743315485284,6.3502910274477,0.463344437275887,0.721950951185519,"NA"
"NCSTN",0.0825092541124078,6.35023426900259,0.463344437275887,0.721950951185519,"NA"
"HIST3H2A",0.128047507829262,5.60675019422549,0.463526517895762,0.722006098036615,"NA"
"AC010834.3",0.1236618317777,5.60736328242792,0.463526517895762,0.722006098036615,"NA"
"PARVB",-0.0851345314850149,6.28256382297592,0.463556716124844,0.722006098036615,"NA"
"PIK3IP1",-0.0818322522403561,6.28302192852417,0.463556716124844,0.722006098036615,"NA"
"CYB561D1",-0.09313720630494,6.12802227719449,0.463616329968609,0.722006098036615,"NA"
"MTX3",0.0847872350414167,6.32605182472987,0.463624663765356,0.722006098036615,"NA"
"SPTLC2",0.0850073358529123,6.43892383533803,0.463640805286757,0.722006098036615,"NA"
"NFKB2",-0.0836177753814916,6.20666396374727,0.463819904053051,0.722118063526753,"NA"
"AGPAT3",-0.0811025483153889,6.32505878983331,0.463823048417439,0.722118063526753,"NA"
"PPP2R3A",0.0911320919192051,6.29943181427391,0.463861856360261,0.722118063526753,"NA"
"MMGT1",0.0875907542854159,6.29992333299878,0.463861856360261,0.722118063526753,"NA"
"HELZ",0.0768977303515414,6.5017558072019,0.463931733101818,0.722168792158976,"NA"
"ST3GAL5",0.0891401272709914,6.27372521078114,0.464053076866296,0.722278192885189,"NA"
"EIF3H",0.0868075575203351,6.41571629127528,0.464076606117443,0.722278192885189,"NA"
"HMGN3",0.0928640169736712,6.24733745183157,0.464195148237538,0.722346584232074,"NA"
"TSTD2",0.0871927301059196,6.24875536977926,0.464195148237538,0.722346584232074,"NA"
"DKC1",0.0944008753197173,6.19325404775081,0.464317791990903,0.722413049868122,"NA"
"C1S",0.0747089611752111,6.7211777311102,0.464349356698221,0.722413049868122,"NA"
"ZP3",-0.127640656090999,5.34185783151352,0.464349769945182,0.722413049868122,"NA"
"AL133415.1",-0.0978122740005221,5.94582718525342,0.464751248792083,0.722979571379828,"NA"
"SGMS1",0.0885411691979889,6.36812872534573,0.464845841780148,0.723068640314406,"NA"
"RAD54L2",-0.081860077146365,6.33742954482341,0.464901594710476,0.723096285530093,"NA"
"PCBP1",-0.0821642917482833,6.37836818482083,0.464975629645061,0.723096285530093,"NA"
"ZFHX4",-0.0817193674263529,6.37860483499758,0.464975629645061,0.723096285530093,"NA"
"GABARAPL2",0.0864469798916602,6.34355594759686,0.46517470758952,0.723289713944492,"NA"
"USP14",0.085835134492043,6.34333252786634,0.46517470758952,0.723289713944492,"NA"
"AL162258.1",0.138117113593959,5.26851474245273,0.46533958252952,0.723487986132522,"NA"
"SOS1",0.082318672321296,6.43351441729449,0.465446896599181,0.723543967608469,"NA"
"POLR2A",-0.0742233656178353,6.46747033969754,0.465684714262679,0.723543967608469,"NA"
"RDH14",0.0979839574490071,6.07219416575963,0.465696437202552,0.723543967608469,"NA"
"MYO1B",0.0802648325173496,6.49592597357419,0.465720309493768,0.723543967608469,"NA"
"EEA1",0.0792660334477393,6.49563908952669,0.465720309493768,0.723543967608469,"NA"
"NAXD",-0.08871195763857,6.1882829389413,0.46573401560267,0.723543967608469,"NA"
"AVEN",0.0998466417821286,5.93897744992899,0.465803746368223,0.723543967608469,"NA"
"ASL",-0.0875549381402559,6.07210039870537,0.465858356925672,0.723543967608469,"NA"
"RAPGEF1",-0.0756634116424841,6.42912330547501,0.465886107289056,0.723543967608469,"NA"
"SRD5A1",0.0980464264796324,6.10106167766266,0.465928541532461,0.723543967608469,"NA"
"LRRC25",0.0964606732698199,6.10180658452327,0.465928541532461,0.723543967608469,"NA"
"ZBTB11-AS1",-0.101890984904944,5.84209623006967,0.465945459355593,0.723543967608469,"NA"
"CNR1",-0.0980452936059269,5.84202880306425,0.465945459355593,0.723543967608469,"NA"
"HNRNPA0",-0.0824858037911069,6.34941568531606,0.465960369289413,0.723543967608469,"NA"
"DNMBP",-0.0791883296679213,6.34894848519889,0.465960369289413,0.723543967608469,"NA"
"FAM87B",0.107245588086756,5.78345525867621,0.466029129697572,0.723543967608469,"NA"
"IQCG",0.0923806547269526,6.13106664953425,0.46608512866058,0.723543967608469,"NA"
"AL021368.2",0.0911485028904453,6.13115197203523,0.46608512866058,0.723543967608469,"NA"
"HYAL1",-0.0966801669711254,6.03673713614634,0.466160181960698,0.723543967608469,"NA"
"SNRNP35",-0.0945490446373953,6.03701454789,0.466160181960698,0.723543967608469,"NA"
"ARMC6",-0.0898532553226549,6.03578643064313,0.466160181960698,0.723543967608469,"NA"
"SPTAN1",-0.071194789636392,6.68360821147571,0.466199202133895,0.723546541795561,"NA"
"NCOA7",0.086635864651808,6.3860380636478,0.466302791952501,0.723642862127511,"NA"
"COASY",-0.0897006681263646,6.15550531147135,0.466335997074839,0.723642862127511,"NA"
"COL10A1",0.10665883589023,5.97120113807511,0.46640174092947,0.723686893264973,"NA"
"TGFBR2",0.0777299043186801,6.62804450888926,0.466495063424035,0.723773705998226,"NA"
"AHSA2P",-0.0773296617043142,6.47864141348786,0.466581145792069,0.723849272563422,"NA"
"ATP9B",0.084608895144297,6.36171473801329,0.466678256420936,0.723941934784352,"NA"
"COMP",0.0796700826136674,6.45092349563543,0.466777832025162,0.724038405686767,"NA"
"ZSWIM5",-0.104207881268208,5.77373935700659,0.466935095436463,0.724224335914028,"NA"
"ZNF8",-0.0853324610382703,6.20153038150805,0.467002625390414,0.724271069377013,"NA"
"HDAC2",0.0892485626341693,6.31158851409763,0.467312232107918,0.724643375173397,"NA"
"AC015712.2",-0.0869657906922183,6.08575500581226,0.467317521044127,0.724643375173397,"NA"
"LARP1",-0.0773917987697017,6.48913303900147,0.467462287598002,0.724734505222763,"NA"
"PARD6G",-0.101683181595739,5.81768426854676,0.467488559291684,0.724734505222763,"NA"
"MMP24",-0.0998410885096573,5.817077145101,0.467488559291684,0.724734505222763,"NA"
"L3MBTL3",0.0941522737732834,6.06466820322301,0.467604315803313,0.72473750822719,"NA"
"B4GALT2",-0.084289257050159,6.1681454424897,0.46765421249254,0.72473750822719,"NA"
"THAP2",0.0988839894339463,5.93134949904377,0.467732789363693,0.72473750822719,"NA"
"GPR135",0.0988256498104807,5.93081958157732,0.467732789363693,0.72473750822719,"NA"
"KIAA0391",0.090398957591804,6.26034856287701,0.467772020328494,0.72473750822719,"NA"
"RPL31",0.0792532601805219,6.58657539887591,0.467925860669278,0.72473750822719,"NA"
"ACTR8",0.0945987434075061,6.2066892040283,0.468032494631584,0.72473750822719,"NA"
"FIG4",0.0925654739512729,6.20751951610058,0.468032494631584,0.72473750822719,"NA"
"PPM1D",0.0890983508961922,6.15202914004009,0.468064125813293,0.72473750822719,"NA"
"RAD21",0.0799014155987958,6.46805191536988,0.468070741232006,0.72473750822719,"NA"
"NDUFS4",0.0960532625497387,6.17906919501379,0.468078958563806,0.72473750822719,"NA"
"PARL",0.0949961252285007,6.17960212582517,0.468078958563806,0.72473750822719,"NA"
"LRRC37A",0.08885567780982,6.18026845277007,0.468078958563806,0.72473750822719,"NA"
"AC127070.4",-0.100887837013743,5.89954833390167,0.468087236270858,0.72473750822719,"NA"
"GPR173",-0.0985479781239888,5.90011427310832,0.468087236270858,0.72473750822719,"NA"
"AL109811.2",0.103314007541131,5.85391140134773,0.468125426648866,0.72473750822719,"NA"
"PLS3",0.0763880378741719,6.52894179048523,0.468126690613132,0.72473750822719,"NA"
"TBC1D8",-0.0861257772411295,6.13402212436846,0.468237387699558,0.724850939263761,"NA"
"FO681492.1",-0.101660238748644,5.74824262129525,0.46838041028261,0.725014389379988,"NA"
"ADGRL2",0.0851020810365305,6.35540624824633,0.468521241117172,0.725174420993859,"NA"
"SESN3",0.0791924112240206,6.565457629053,0.468613151166967,0.72522220098344,"NA"
"AP001469.1",-0.135071587919175,5.26035283429084,0.468627007286314,0.72522220098344,"NA"
"AC092647.5",0.148827905607268,5.23917918038256,0.468911563524913,0.725559425647862,"NA"
"LOXL2",-0.0827602064555197,6.30194742146393,0.468919847743914,0.725559425647862,"NA"
"PSMA3-AS1",0.0811452088202601,6.42163948584327,0.469089547483491,0.725764015064735,"NA"
"RSU1P3",0.127834735011111,5.57429489653281,0.469295974529687,0.72601522693112,"NA"
"KLF3",0.0801893511014295,6.48418825003568,0.469326893832009,0.72601522693112,"NA"
"FAM187A",0.139384157261139,5.31957456514961,0.469370651022293,0.726024922340074,"NA"
"TMEM54",-0.105841579026442,5.83458412805363,0.469459721453189,0.726104701354721,"NA"
"PGAP1",0.0920520994774887,6.25396630248705,0.469648203341461,0.726338213217595,"NA"
"TIAF1",-0.0941153293331958,5.99243590809705,0.469741953184223,0.726425190878037,"NA"
"THUMPD3-AS1",0.0886367919949256,6.22788504348681,0.469812718922207,0.726447884873991,"NA"
"RABGAP1L",0.0837583295844445,6.46163694091742,0.469888534798213,0.726447884873991,"NA"
"AC097376.2",0.0928572285713757,6.11625856581688,0.469893696928545,0.726447884873991,"NA"
"ADO",0.09653946037408,6.17250757378454,0.469976924825715,0.726447884873991,"NA"
"ADAT1",0.0886586654963458,6.17305619523442,0.469976924825715,0.726447884873991,"NA"
"DDX1",0.0869994266115089,6.37357598735776,0.469981697283189,0.726447884873991,"NA"
"POC1B-GALNT4",0.102397443223789,5.84551106068292,0.470077079395869,0.726537327979282,"NA"
"AC005944.1",-0.104753585783356,5.76597227832556,0.470516167076575,0.727157935647989,"NA"
"DDIT3",-0.0876432732040864,6.07912287562326,0.470627968391572,0.727272680806828,"NA"
"KHNYN",-0.0757017108658318,6.44634723426074,0.470749910892579,0.727403077822204,"NA"
"NHS",-0.0851660216840063,6.16204801453951,0.470895294259633,0.727533621643802,"NA"
"AC139768.2",0.128166538532464,5.38232034989388,0.471013718505435,0.727533621643802,"NA"
"ABI3",-0.0916260230640995,6.04434640396077,0.471026456723635,0.727533621643802,"NA"
"TBCK",0.0841899137699037,6.29917202171007,0.471043294572724,0.727533621643802,"NA"
"EIF1B-AS1",0.10816339202448,5.79934484779012,0.471059799741383,0.727533621643802,"NA"
"HIST3H2BB",0.106514209917318,5.79972790855493,0.471059799741383,0.727533621643802,"NA"
"AC005154.1",0.135485796080601,5.30576437661925,0.471224829109396,0.727611590887617,"NA"
"HNRNPLP2",0.134026155405082,5.30605128202421,0.471224829109396,0.727611590887617,"NA"
"AL035681.1",0.112526200693525,5.6167106215178,0.471271959042976,0.727611590887617,"NA"
"ENY2",0.083768529804923,6.27344623807342,0.471313001673025,0.727611590887617,"NA"
"ZNF169",-0.0947124647965304,6.00807198544093,0.471330044592628,0.727611590887617,"NA"
"AC027796.1",-0.141135279875856,5.09091182165805,0.471335712469542,0.727611590887617,"NA"
"DDX46",0.0804530114852746,6.39155671407152,0.471398583815998,0.727650643566126,"NA"
"RITA1",-0.0955419590120133,5.93106083045517,0.471612306411273,0.727922525381422,"NA"
"NEK11",0.0924510590440364,6.07916356942236,0.471675176684208,0.727947756303813,"NA"
"STX7",0.0800693754129079,6.51743932705752,0.471733731093552,0.727947756303813,"NA"
"WARS2",0.0982184588241793,6.10733334629684,0.471815986346012,0.727947756303813,"NA"
"ZNF649",0.0898412061340643,6.1082184146534,0.471815986346012,0.727947756303813,"NA"
"ZNF566",0.0907495447771385,6.13726717868571,0.471884771807043,0.727947756303813,"NA"
"CCDC152",0.0914396604731507,6.16554047667396,0.471886644724384,0.727947756303813,"NA"
"AL357055.3",0.113687712132506,5.75421502529877,0.471891775928848,0.727947756303813,"NA"
"AC005072.1",-0.109774701964357,5.74065066893473,0.471995926315636,0.728050426844175,"NA"
"USP33",0.0825520094195599,6.43238461775209,0.472259840306242,0.728399495649147,"NA"
"RHOQ",0.081083315468027,6.49529717163139,0.472365822201686,0.728504938501063,"NA"
"AEBP1",-0.0755953527222979,6.55279255163416,0.472445234897417,0.7285693915451,"NA"
"WNT4",-0.112966714842975,5.66831341321234,0.472543745405804,0.728663283185668,"NA"
"KLHDC2",0.0861472339951287,6.31725022791639,0.472603007957236,0.728696644275465,"NA"
"CYB561A3",-0.0822569286010944,6.22080047997052,0.472666256238108,0.728736145076603,"NA"
"ANKIB1",0.0807618166538992,6.40945325474337,0.472773442689977,0.728843376145049,"NA"
"CSNK1G1",0.090264027807972,6.29202361929863,0.472925404792725,0.729019612291325,"NA"
"GGA3",-0.0831189550260753,6.26585976858792,0.472979671246723,0.729045233473737,"NA"
"DNAJC27",0.100836149200371,6.00894696134813,0.473103401246905,0.72917791233964,"NA"
"UBN1",-0.081874748393041,6.34992328772248,0.473165224372469,0.729215162756425,"NA"
"B3GNT9",-0.0870059092503812,6.10853940677139,0.473448020943896,0.729592931773653,"NA"
"MSH3",0.0930972775266636,6.21255541555768,0.473614810429812,0.729676348852807,"NA"
"C12orf76",0.0964345431916352,6.0707564224115,0.473615186671475,0.729676348852807,"NA"
"PIGX",0.0950052301309928,6.0712906590768,0.473615186671475,0.729676348852807,"NA"
"NPHP3",0.0853927547782072,6.36093556912718,0.473703072724945,0.729753695520746,"NA"
"ZNF772",0.0946877981795542,6.12965731342438,0.473813078933412,0.729865103931312,"NA"
"AC091271.1",0.133966457122495,5.42735815890197,0.474085668757277,0.730136520010469,"NA"
"FAM193A",-0.0818363486003914,6.27809975871347,0.474106086837242,0.730136520010469,"NA"
"AL732372.2",-0.087944829101371,6.15572896551069,0.474163024501075,0.730136520010469,"NA"
"TSPAN14",-0.080861342042834,6.36191081873066,0.47417778643869,0.730136520010469,"NA"
